adults,children,babies,Booking_id
1,0,0,5174b52d
2,0,0,1c501dc7
2,0,0,4663549c
2,0,0,4d5d46a9
2,0,0,c19ba920
2,0,0,0e53bb52
2,0,0,5899eac1
2,0,0,d73cccab
2,0,0,cc266e6b
2,0,0,efea2b89
2,0,0,81f730a4
1,0,0,f5ee4a1f
2,0,0,1426ba46
2,0,0,2db92612
2,0,0,67d2d936
2,0,0,52105e0d
2,0,0,9d80b60c
2,0,0,5c518a67
2,0,0,98996253
2,0,0,537d7b39
2,2,0,6a59327f
2,2,0,92705c7e
2,0,0,ff191ff9
2,2,0,1975e0eb
2,0,0,6a5f1170
3,0,0,8efd7c61
2,0,0,7cc06fc1
1,0,0,f2b299f8
1,0,0,7da0634b
2,0,0,5cff85d6
1,0,0,a388ce42
1,0,0,d580df9e
1,0,0,a271b6d7
1,0,0,cafbe7fc
2,0,0,d9dd70d0
1,0,0,a06bae0a
2,0,0,1c5db7de
2,0,0,68af42aa
2,0,0,6b091a09
2,0,0,3ce244fb
3,0,0,f1dc4f8d
2,0,0,bb3ff997
2,0,0,5affce39
1,0,0,9149606b
1,0,0,ef9ccb45
1,0,0,2446436f
2,0,0,b4b8f544
2,0,0,545089ec
2,0,0,c0549d2a
1,0,0,81b51501
1,0,0,250d7252
1,0,0,993f4dfd
2,0,0,2258105d
1,0,0,3176ec84
1,0,0,e2404f06
2,0,0,0d0a79d2
1,0,0,85c8d8b0
1,0,0,672d3a68
1,0,0,199c00a8
2,0,0,941fbae7
2,0,0,6f2c3594
1,0,0,892d3c35
2,0,0,d20229dc
1,0,0,28cd7866
1,0,0,bb7850c2
2,0,0,5e92dce5
2,0,0,4a351c7e
1,0,0,0b1866c1
2,0,0,cf5377ae
2,0,0,e674a3cd
2,0,0,270770c0
2,0,0,949443ec
2,0,0,6918e69c
2,0,0,97d98af1
2,0,0,3553ea0b
2,0,0,bd8abb7b
2,0,0,ed2b7911
2,0,0,5de68d7a
2,0,0,311a14cc
2,0,0,8970917d
1,0,0,adbb854f
1,0,0,9b00e640
1,0,0,bdfaa7bd
1,0,0,7490ce3d
2,0,0,fcf9fc25
2,0,0,f32103f9
1,0,0,771e1383
1,0,0,1f944923
2,2,0,c1fa36e4
2,0,0,6811cf40
1,0,0,60d037a2
1,0,0,cd335d8b
2,0,0,e390c0b3
2,0,0,13abafe6
2,2,0,5a860bb4
1,0,0,da837c89
1,0,0,ba3bc5f2
2,0,0,6b7b294e
2,0,0,91037857
2,0,0,0fadbb5f
2,0,0,3f934323
2,0,0,348b8595
2,0,0,7162a65d
2,0,0,72ff43f5
2,0,0,f552abd6
2,0,0,120f6b60
2,0,0,3fb27d02
1,0,0,2e5c9686
2,0,0,9e90646a
1,0,0,34ccbd3a
1,0,0,c5dd1f51
2,0,0,104935aa
1,0,0,9b169937
1,0,0,1f11675a
1,0,0,ef49d082
1,0,0,2b0dd21e
1,0,0,ae106ea0
1,0,0,46cb4a62
1,0,0,0958a852
1,0,0,c3686a8c
1,0,0,f88e8d04
1,0,0,bb3b16f7
1,0,0,591c893a
1,0,0,205d067b
1,0,0,8b0ebf8e
1,0,0,d25fcdcb
1,0,0,19143946
1,0,0,c79d5890
1,0,0,8aafbb59
1,0,0,45c15dec
1,0,0,cc77f987
1,0,0,7db4fcdf
1,0,0,0ccaad24
1,0,0,13a30c9e
1,0,0,5d661268
1,0,0,ccf085a7
1,0,0,bb194971
2,0,0,ccb72370
1,0,0,175bb8f9
2,0,0,159fd223
1,0,0,f83e2207
1,0,0,c058dc4a
1,0,0,d4d32eff
1,0,0,924c0a6c
1,0,0,c33b6293
1,0,0,69cbd210
1,0,0,ead61f7f
2,0,0,f03daeb5
1,0,0,1e693740
1,0,0,8689bf46
1,0,0,3df379a2
2,0,0,e4c07fee
1,0,0,05aab7a0
1,0,0,5b63201b
1,0,0,54ca6be7
2,0,0,414c6c65
1,0,0,5f2201a5
1,0,0,4d5c838c
1,0,0,a070be13
1,0,0,22cff63f
1,0,0,ec6fc820
1,0,0,59b01134
1,0,0,73e593d4
1,0,0,be539562
2,0,0,e9feeca0
1,0,0,9179129f
2,0,0,2f4cbfc4
1,0,0,e9f7c17b
2,0,0,545791f3
2,0,0,74f191b1
1,0,0,61fd557b
2,0,0,0ff54624
2,0,0,02d571db
2,0,0,9a391b9c
2,0,0,056bb5be
2,0,0,b0e048f5
2,0,0,c39dcdef
2,0,0,71619c74
2,0,0,ba68a6b7
2,0,0,c2298a3d
2,0,0,32a7836c
2,0,0,946f6aad
2,0,0,d825f7a3
2,0,0,2ccba779
2,0,0,83517d89
1,0,0,796ed55d
2,0,0,c1d00363
2,0,0,4ea20c44
2,0,0,2445084d
2,0,0,122329d7
2,0,0,c35317b8
2,0,0,f2151ab2
2,0,0,1bdbf25e
2,0,0,b22141b8
2,0,0,48c8f402
2,0,0,ebbe726c
2,0,0,858b39fb
1,0,0,e71bcdf9
2,0,0,02f00b01
2,0,0,2bc61256
1,0,0,8728db1a
2,0,0,88c778dd
2,0,0,bb75043f
2,0,0,ef5e86ec
2,0,0,dcebaba5
2,0,0,d46d7cc6
2,0,0,ca3f3604
2,0,0,150acd0b
2,0,0,ecd8ced8
2,0,0,d8ca3209
2,0,0,719ab9b4
2,0,0,0a08f004
2,0,1,86e6cfdf
2,0,0,64d6b308
2,1,0,3394ee6a
3,2,0,f28ee108
2,0,0,0e9a9459
2,0,1,88220086
2,0,0,bf086111
2,0,0,828f70a4
1,0,0,47541888
2,0,0,d43029f2
2,0,0,fcc7aa11
2,0,0,ae92c933
2,0,0,bb0b25e5
2,2,0,a2c6b5d3
2,0,0,275d9ee4
2,0,0,52620a44
2,0,0,fcb68efb
2,0,0,be94c27b
2,0,0,f0c20120
2,0,0,2745ab0c
2,0,0,1c6e98bc
2,0,0,2ea642d1
2,0,0,d594fd41
2,0,0,4321c7fa
2,1,0,317feb39
3,0,0,d34f4b04
2,0,0,f21ef320
2,0,0,eb9efd42
2,0,0,183c493e
2,0,0,4cb7ef7b
2,0,0,ede53fb9
2,0,0,a2570358
2,0,0,ac32593a
1,0,0,109c0be7
1,0,0,4.25E+104
2,0,0,2e0fcc77
2,0,0,08f6f00a
2,0,0,78c9daa0
2,0,0,2cee9928
2,0,0,675901b8
2,0,0,65d03336
2,0,0,95b2902e
2,0,0,7e26f3ca
2,0,0,be1930d5
2,0,0,26304275
2,0,0,b30babe7
2,0,0,f8aa4809
1,0,0,5958c905
2,0,1,0250bdd8
1,0,0,8dc769b8
2,0,0,097d0722
2,0,0,e972eaa0
3,0,0,01a82463
2,0,0,febbf95f
1,0,0,ede14d85
2,0,0,c17225c2
2,0,0,c675093c
2,0,0,2a17c36f
3,0,0,855f7557
3,0,0,7a8f1b21
2,0,0,5108e06a
1,0,0,8bc3991e
2,0,0,d7a83e44
2,0,0,b40ed567
2,0,0,cd54d712
2,0,0,a7954036
2,0,0,68f472b1
2,0,0,f20dacdf
2,0,0,bd05648e
2,0,0,55d5a48c
2,0,0,97992683
2,0,0,c78dd38d
2,0,0,83918ca5
2,2,0,17add9ae
2,0,0,d0238d1a
2,0,0,e7c17f22
2,0,0,b5eccf30
2,0,0,f7b0625f
3,1,0,1ad6fc72
2,2,0,00bd4b28
2,0,0,cd7f09c4
2,0,0,22e5ac83
2,0,0,2551117f
2,0,0,34aedff6
2,0,0,2320f75c
1,0,0,aa620c60
2,1,0,4e9b9675
2,0,0,5dd7fe16
2,0,0,6ad9b4a2
2,0,0,fa19e40b
2,0,0,0e73dc5b
2,2,0,b5c9adf3
2,0,0,59e3c536
2,0,0,79239e2e
2,0,0,40cae57c
2,0,0,d699e491
2,1,0,9eb12d26
2,0,0,91cd0ca5
2,0,0,0e4b4b9c
2,0,0,9f65da03
2,0,0,f775d44e
2,0,0,e5b2fe83
2,0,0,97a431fa
2,0,0,48eb5142
2,0,0,c84f4007
2,0,0,c66c8774
2,0,0,ae14e9fc
2,1,0,e9511e97
2,0,0,e3de5b2b
2,0,0,10f975aa
2,0,0,a1f4130d
2,0,0,1e4a2d87
2,0,1,9.97E+61
2,0,0,ca8795cf
2,0,0,639c157d
1,0,0,d2589c32
1,0,0,d2010472
1,0,0,cf115729
1,0,0,cbd88a35
1,0,0,9077e77b
1,0,0,dceb9e5b
2,0,0,e60598d0
2,0,0,21f5f704
1,0,0,21d2c904
2,0,0,c7988d90
2,0,0,ca1a9d1f
1,0,0,455509ef
2,0,0,e5ed5e61
2,0,0,b57b4095
2,0,0,7acd1073
2,0,0,0e5fb87b
2,0,0,8ba10a5d
1,0,0,c02b18b8
1,0,0,bb19a13f
2,0,0,317acf38
2,0,0,3219f155
1,0,0,ee97cd35
1,0,0,c94d61b5
1,0,0,9e4b8023
1,0,0,ea7aa3e4
1,0,0,8.88E+08
1,0,0,8fbfdc0a
1,0,0,57b116b7
1,0,0,c81b624d
1,0,0,f5d4f1a0
1,0,0,88c6acc0
2,0,0,3a37ced9
1,0,0,0256b222
2,0,0,73f76189
2,0,0,bd838e1f
1,0,0,64bc945d
2,0,0,b27ae909
1,0,0,b4df08de
1,0,0,853ad95b
2,0,0,8735ffa8
1,0,0,ec4e2a26
1,0,0,69e79ca2
1,0,0,2d2d6943
2,0,0,e1e00e4c
2,0,0,61176030
1,0,0,f2532b86
2,0,0,d952ddef
2,0,0,85411948
2,0,0,9ca9582c
2,0,0,00c5649e
2,0,0,d09e0487
2,0,0,b79155a4
2,0,0,64d53f86
2,0,0,1997ccd0
2,0,0,3a851776
2,0,0,df61db05
2,0,0,c3a49c7d
2,0,0,8b2ee634
2,0,0,06787c4f
2,0,0,a8b3edc5
2,0,0,2aab5cc8
2,0,0,966c1058
2,0,0,7b4d01e6
2,0,0,1634d7fd
2,0,0,389571aa
2,0,0,8a383116
2,0,0,c2042ebd
2,0,0,2f800236
2,0,0,b5d8eaf4
2,0,0,5abe3aff
2,0,0,7e798976
2,0,0,7251d926
2,0,0,996189d1
2,0,0,aeb763a2
2,0,0,dced1e31
2,0,0,d0fbc918
2,0,0,b359b947
2,0,0,48548e0e
2,0,0,fa648a91
2,0,0,54570200
2,0,0,650d4ff6
2,0,0,4ae10c5a
2,0,0,9f4bdf3b
2,0,0,8980c8ec
2,0,0,b5655c4c
2,0,0,9538e720
2,0,0,86b7a943
2,0,0,9e750e65
2,0,0,a36da4ca
2,0,0,4fa57b41
2,0,0,e6f881cd
2,0,0,c56bd2e3
2,0,0,5b1cd6e1
2,0,0,47f6c58b
2,0,0,ae31c1a6
2,0,0,a22db3be
2,0,0,556e1741
2,0,0,29d8d7f7
2,0,0,7183433a
2,0,0,cef08c37
2,0,0,c6b9ab44
2,0,0,4d5cc27f
2,0,0,693ef7b9
2,0,0,d9475c78
2,0,0,7028910e
2,0,1,7b3ce854
2,0,0,17a7ad96
1,0,0,f4deabdc
1,0,0,4fb6405b
1,0,0,274696d3
1,0,0,f144a72e
1,0,0,e2c4f4aa
2,0,0,5984f5ab
1,0,0,18e29456
1,0,0,400b2204
2,0,0,e14663cd
1,0,0,794b22cc
1,0,0,cc4e8c08
1,0,0,e30caaeb
2,0,0,179ff5a8
1,0,0,3c2efec3
1,0,0,21248fa3
2,0,0,755e2c74
2,0,0,a2a549a1
2,0,0,5412b5ed
2,0,0,3af2438c
3,0,0,32aa01e3
1,0,0,f080257c
2,0,0,ed2659cd
3,1,0,5fcaa5af
1,0,0,b79456db
2,0,0,dd7b37e8
2,0,0,d4e4d506
2,0,0,b0a9e31b
2,0,0,37be8158
1,0,0,d1698617
2,0,0,5c656234
2,0,0,c93d0eb6
2,0,0,77ba7e5d
1,0,0,2b511651
2,0,0,114f9117
2,0,0,ac8fcfb4
2,0,0,2a281965
1,0,0,889fd13d
2,0,0,13af5ef5
2,0,0,ebc5e056
2,0,0,bad66f9a
2,0,0,052a80ab
2,2,0,57d8a830
1,0,0,c635fd34
2,0,0,59df412a
2,0,0,7c7c14fd
2,0,0,d62f4380
2,0,0,39d686e4
2,2,0,31b9eb40
2,0,0,86bb13c5
2,0,0,34840f8e
2,0,1,abfbf5f5
2,0,0,96d47c97
2,0,0,46986093
2,0,1,3d79560f
2,0,0,5d7e4bed
2,0,0,17681103
1,0,0,97207b60
2,0,0,fae71783
2,0,0,687d23fb
1,0,0,60dbcdc0
2,0,0,168c20d4
2,0,0,5782ec76
2,0,0,23523cb3
2,1,0,73430073
2,0,0,fc8d6a0c
3,1,0,c347b6c7
2,2,0,d00d3147
2,1,0,3.06E+09
2,0,0,ad4e1bb3
2,0,0,ae242b7f
1,0,0,9cf9f10f
2,0,0,6d504fbc
2,0,0,b74390fb
2,0,0,d77d1a15
1,0,0,48857eaa
2,0,0,758e1af8
2,0,0,219b9001
2,0,0,269c64da
2,0,0,488c5d5b
2,0,0,46569fb7
1,0,0,486eb2bf
2,0,0,6070dc41
1,0,0,0284a43e
1,0,0,dd53a2ee
1,0,0,f09f1bd7
2,0,0,6c57124d
2,0,0,8b71ef7a
1,0,0,81c6e21b
2,0,0,4731a1f3
2,0,0,556a1d58
2,0,0,46f3f3b7
2,0,0,9.65E+101
2,0,0,b42769fc
2,0,0,90e79fb3
1,0,0,6ad1a6c9
1,0,0,eed31c7d
2,0,0,6d2d7806
1,0,0,42c5dc85
1,0,0,04d43e67
2,0,0,2f41c5b0
1,0,0,0b0243b4
1,0,0,847b1172
1,0,0,7582f205
2,0,0,8af550d1
1,0,0,ab301199
2,0,0,4d613997
2,0,0,d4d4f730
1,0,0,7d205a7f
2,0,0,0f4be794
1,0,0,611ea5b1
2,0,0,894d2c96
1,0,0,2ca6d543
1,0,0,a8dd9a33
1,0,0,57f8aa32
2,0,0,a1c66f04
1,0,0,334ab1fd
1,0,0,fac9444d
1,0,0,41927788
2,0,0,94453e5c
2,0,0,0add638f
2,0,0,6570c89c
1,0,0,8e435fe9
1,0,0,7d00e6e7
1,0,0,e683cd2b
2,0,0,7c9980f6
2,0,0,331ce17c
2,0,0,2f5646ad
2,0,0,6f7d1581
2,0,0,f7b2d401
1,0,0,c1f882a1
2,0,0,9a984018
2,0,0,db84e0a5
2,0,0,0365b748
2,0,0,a8260917
2,2,0,24ba18e8
2,0,0,48ae7690
2,0,0,8bdab3bf
1,0,0,211f33a1
1,0,0,d38e5e7a
1,0,0,b530f475
1,0,0,164f0049
1,0,0,abcd50d3
1,0,0,2db96f68
1,0,0,f6962a58
1,0,0,cb630e7b
1,0,0,9f2984e5
1,0,0,c63b90a5
1,0,0,cfaaf13a
1,0,0,f94b50b5
1,0,0,4c08ed1c
1,0,0,521bed09
1,0,0,41056e8f
1,0,0,af02228a
2,0,0,bd038268
2,0,0,e503eb24
2,0,0,8d39b415
1,0,0,0c09630f
1,0,0,ed32f057
2,0,0,0655bb30
1,0,0,f73f5947
1,0,0,b4cd7112
1,0,0,46d3a2f9
1,0,0,2.56E+08
1,0,0,d708271d
1,0,0,9160cc4f
1,0,0,4a830856
1,0,0,d839321b
1,0,0,73fd74df
1,0,0,d7aaf575
2,0,0,aa6caaed
2,0,0,57fef409
2,0,0,76b8c7a9
2,0,0,bd20ccc5
1,0,0,910104c4
1,0,0,d1a86a64
2,0,0,064c992c
2,0,0,654ce955
2,0,0,1074c36b
2,0,0,045a262d
2,0,0,83540071
2,0,0,c277cce1
2,0,0,9636b74a
2,0,0,ee5cf4fb
2,0,0,10aad3b6
2,0,0,fb68410d
2,0,0,a4472bd2
2,1,0,00d3203f
1,0,0,3d1917c6
2,2,0,5cb31ee6
2,0,0,21d493c4
2,0,0,efe43c55
2,0,0,d56c953a
2,0,0,74f4eead
1,0,0,e5b5d447
2,0,0,a84107bc
2,0,0,76aaed19
2,0,0,5d79d3eb
2,0,0,cf7be466
2,0,0,7af0ec6e
2,0,0,035d5955
2,0,0,e028a123
2,1,1,53d71a9f
2,0,0,f161b1f8
2,1,0,7173bb3c
2,0,0,da0de4f1
2,0,0,215b1276
2,0,0,844301ac
2,1,0,ba06bb75
2,0,0,d8293c28
3,0,0,116f9f20
1,0,0,57d7ad4d
2,0,0,e32c45c9
2,0,0,fea675fd
2,0,0,9494c91e
2,0,0,06f443fd
2,0,0,5527f589
2,0,0,6d70c42e
2,0,0,2c5873e3
2,0,0,6188540f
2,0,0,4.59E+19
2,0,0,5.77E+08
2,0,0,590c8758
2,0,0,dba0af96
2,0,0,3468478
2,0,0,f00ac2de
2,0,0,fcb7be88
1,0,0,f749484c
2,0,0,cdfd4fe3
1,0,0,d702ce1e
2,0,0,f5284a68
1,0,0,834de0e0
1,0,0,8fb1e3ad
2,0,0,140ab7ff
2,0,0,7bff353d
2,0,1,2ee8f137
2,1,0,d2599a1d
2,0,0,a958ef54
2,0,1,25aec0c5
2,0,0,e75a2fad
1,0,0,2d69e6af
1,0,0,69de2273
1,0,0,caf5011a
2,0,0,1f01bce2
2,0,0,152f323e
2,0,0,36fe11c7
2,0,0,ff2ea2a5
2,0,0,3915574c
3,0,0,dee0fe69
2,0,0,1ef4f7dc
2,0,1,553ac80e
1,0,0,31c7b88f
1,0,0,6f74d27c
1,0,0,3fb617b1
1,0,0,e00d916a
2,0,0,393ca4b7
2,0,0,1111efff
2,0,0,9795c78a
1,0,0,9a435d23
2,0,0,e40685d6
2,0,0,fa49852e
2,0,0,57d760ab
2,1,0,c34e2809
2,0,0,fa118314
2,0,0,089a4e7f
2,0,0,2b5960f9
2,1,0,04e824e3
2,0,0,3f76fe49
2,0,0,178e0d44
2,0,0,7f76bd02
2,0,0,54283c86
2,0,0,1f5d8889
2,2,0,90018b73
2,0,0,0a960379
1,0,0,a72cf8ee
2,0,0,87c0d74b
2,2,0,91243c97
2,0,0,0f0de143
2,0,0,513deeab
2,0,0,56f93f3d
2,0,0,14029c21
2,0,0,abfb35ff
2,1,0,0c210889
2,0,0,9c48fcd8
2,0,0,01555c04
2,0,0,91be12d5
2,0,0,7532f963
2,0,0,6cbd8afd
2,0,0,dac98a71
2,0,0,ddde0b93
2,1,0,b19c5547
2,0,0,7e0bfcb2
2,1,0,242b0650
2,0,0,f0e32b53
1,0,0,ab843904
2,0,0,f46736dd
1,0,0,9d1f7633
2,0,0,9839b4c4
2,0,0,049d55d3
2,0,0,4bedf360
2,0,0,a2359a30
2,0,0,d746f58f
2,0,0,ccdf4e9a
2,0,0,fc0b9af4
2,0,0,75a9eba2
1,0,0,2e4e45f9
2,0,0,1d7e1584
2,0,0,d961c9c9
2,0,0,b91f60ad
2,0,0,bd64d5e8
2,2,0,22994b32
2,0,0,c824b876
2,0,0,f5f5b15d
2,0,0,70d15629
2,0,0,80854a2b
2,0,0,23337520
2,2,0,bff36a49
2,0,0,0e1fcaf8
1,0,0,de2754a7
2,0,0,2a0638d4
2,0,0,5b36200f
2,0,0,eb53341d
2,0,0,22c2f2f8
2,0,0,430d76ce
2,0,0,ea6342be
2,0,1,f995aac2
2,0,0,72065ace
2,0,0,a4d1f1e4
1,0,0,d0f3d3b9
1,0,0,a6b16590
1,0,0,946ee9a3
1,0,0,c2fb586e
2,0,1,75c8bb53
3,0,0,c4a305b5
2,0,0,3a2e343d
2,0,0,bd4f06fc
2,0,0,6c9bf708
2,0,0,1b4dcc9f
2,0,0,5aabb9d0
1,0,0,e393141f
2,0,0,39a8b688
2,0,0,212cdabd
2,0,0,c85065ed
1,0,0,21272dbd
2,0,0,ed6d6c21
2,1,0,f7e25fd3
2,0,0,67302a3a
2,0,0,69ef3100
2,0,0,9274bb8a
2,0,0,da26d550
1,0,0,5bca77f2
2,0,0,0e4d194c
2,0,0,7a4d3519
2,0,0,a0c13688
2,0,0,2b5d9b4a
3,0,0,35b4971c
1,0,0,de7d76a4
2,0,0,4f4c2ee2
2,0,0,08a1404e
2,0,0,fe8c07b5
2,0,0,b1584e19
2,0,0,d1bda3c1
1,0,0,97f00931
2,0,0,f265b51f
2,0,0,2d76dbae
2,0,0,401180ab
1,0,0,67312373
2,0,0,2ea72e01
2,0,0,29170cf6
2,0,0,c65a208d
1,0,0,bd2be34f
2,0,0,b2efa3f9
2,0,0,3.10E+12
2,0,0,e4b4c4d9
2,0,0,aaba1f28
2,0,0,39e13553
2,0,0,1484d2af
2,0,0,00ba0c41
1,0,0,510d7c8d
2,0,0,04f76aab
2,0,0,422a0e77
2,0,0,54141d88
1,0,0,50f3194b
2,0,0,d5345e38
2,0,0,0f552a79
2,0,0,57d5b932
2,0,0,4f807a30
2,0,0,930fb482
1,0,0,ac43a960
2,0,0,cd1e1b62
2,0,0,5d8290e2
2,1,1,5224a5dd
2,0,0,6d809518
2,0,0,32f45599
2,0,0,3479f555
2,0,0,2ed6e5e4
2,0,0,fa828e07
2,1,0,9054c3df
2,0,0,0a4fe8ca
2,0,1,631f78a0
2,0,0,53ff1a73
2,0,0,1dc1d52c
3,0,0,1ae5f539
2,0,0,4bb823fc
2,0,0,441dd7b3
1,0,0,69f883e1
2,0,0,a582fd33
1,0,0,b60d9e99
1,0,0,4caeed6a
1,0,0,bde82868
2,0,0,9d390cdc
2,0,0,65ae8ac1
2,0,0,20728605
2,1,0,a79c3cca
2,0,0,1d233884
2,2,0,4f019171
2,0,0,65d2b981
2,0,0,4af70259
2,1,0,8a256df2
1,1,0,4ef3fddb
3,0,0,133864ec
2,0,0,7addd4bd
2,0,0,7e2b3f3c
2,0,0,5f855d88
2,0,0,35d11935
2,0,0,ca87f896
1,0,0,8d44770d
2,1,1,e42d8088
2,0,0,1acadc13
2,1,0,6f01a2f8
2,0,0,62722b56
2,0,0,99ecf3cf
2,0,0,0888453c
2,0,0,88b32adc
2,0,0,86381497
2,0,0,52fa295e
2,0,0,4e3f699a
2,0,0,3780fe46
2,0,0,3321afb0
2,0,0,96c573a2
2,0,0,913ee518
2,0,0,861d41db
2,0,0,3eeb6d83
2,0,0,79b180ad
2,0,0,d631f25d
2,0,0,ad207a5e
2,0,0,4ff70468
2,0,0,63beb1b3
2,2,0,23f35bc4
2,0,0,6a045db5
2,0,0,a041a2df
2,0,0,564d6e80
2,0,0,db493e81
2,0,0,a7adfc4e
3,1,0,f7d51d6e
3,1,0,313d1ca7
2,0,0,52d070b3
2,0,0,9158ffc0
2,0,0,3c0f4d84
2,0,0,225127ee
2,0,0,1c394005
2,0,0,f84164d0
2,0,0,66c20d04
2,0,0,17fe22e9
2,0,0,b5719a7a
2,1,0,4e740c61
2,0,0,c2c0c530
2,0,0,e975d63d
2,0,0,57cb6eb4
2,0,0,f10f19f0
2,1,0,3e8d0775
2,0,0,8b933795
2,0,0,1da9e362
2,0,0,c28747f1
2,0,0,21143181
2,0,0,e5682f07
2,0,0,f6886016
2,0,0,5bc90b05
2,3,0,1e1ec895
2,2,0,f8a2499b
2,0,0,c8d8d489
2,1,1,1f43ca61
2,0,0,f63c4697
2,0,0,35c2c310
2,0,0,0d5adff5
2,0,0,ce4bac94
2,0,0,7228a669
1,0,0,b058f692
1,0,0,d158f008
2,0,0,d64afc6a
2,0,0,978c6f3c
2,0,0,6e72d4f7
2,0,0,ca183cf1
2,0,0,d858a925
2,0,0,597a0b9f
2,0,0,0b786379
2,0,0,4ad995d6
2,0,0,220cc1e1
2,0,0,ce7c0a8a
2,0,0,797d724b
2,0,0,cc3e0afd
2,0,0,b59a8562
2,0,0,6a1198e3
2,0,0,6be2f110
2,0,0,f15c5161
2,0,0,91e38041
2,0,0,a420b134
2,0,0,803d2296
1,0,0,b59cb1c7
2,0,0,0814c06f
2,0,0,83a774e7
1,0,0,064926dc
2,0,0,dc74d206
2,0,0,ea2ac789
2,0,0,b8305f88
2,0,0,8230b2a0
1,0,0,6a7e2bdd
2,0,0,48384cd1
2,0,0,198dcf5b
3,0,0,22e4c406
2,0,0,a95c21e6
2,0,0,e5d1724d
2,0,0,cb5dee21
2,0,0,71853cb9
2,0,0,219e29be
2,0,0,4583fbf0
2,0,0,5c8ec859
2,0,0,25c7fb08
2,0,0,da0d7671
2,0,0,5b0d8fc9
2,0,0,ff56fd10
2,0,0,89e81607
2,0,0,5ba1edd1
2,0,0,bf26fea7
2,0,0,9f182bb8
2,0,0,3092c6c7
2,0,0,1500df97
2,0,0,ca8b2ea7
2,0,1,c6e860b9
2,0,0,48305356
2,0,0,a0df774c
2,0,0,70d5e4fa
2,1,0,44ea70d0
2,1,0,69ea4f8d
2,0,0,d8e31271
2,0,0,357ac2bc
2,0,0,e2654ff7
2,0,1,2e50212f
2,0,0,6f84c50d
2,0,0,027ea260
2,0,0,b8a09152
2,0,0,3269785c
2,0,0,6a00bf44
1,0,0,febceb82
2,0,0,cb85bb38
2,0,0,03ce203c
2,0,0,653cc999
2,0,0,a5f2580e
2,0,0,516bef4b
2,0,0,b00232a9
2,0,0,bec8e6c3
2,0,0,4f857d33
2,0,0,91806b96
2,0,0,464d87df
3,0,0,5004dd15
2,0,0,bd7ad378
2,0,0,8128f029
2,0,0,1f0102bb
2,0,1,e1cbbbf3
2,0,0,530faa0a
1,0,0,90030c68
2,0,0,da08c351
2,0,0,eb5654b6
2,0,0,f8f3b595
2,0,0,c26cbd2b
2,0,0,64508a3c
2,0,0,7a25d1b5
2,0,0,30aeccd7
2,0,0,65d60e69
2,0,0,2d51158c
1,0,0,7c636b50
2,0,0,d971bb00
2,0,0,734c1665
2,0,0,9650b3e5
2,0,0,27e54e73
2,0,0,919aa5a0
2,0,0,2e1a49e9
2,0,0,aa474f76
2,0,0,5bf978a1
2,0,0,342be8c6
2,0,0,823cec7c
2,0,0,74d497be
2,0,0,35eb9938
2,0,0,ae0cbdc9
2,0,0,a7038a00
2,0,0,062f560b
2,0,0,2303f281
2,0,0,7a2620e0
2,0,0,1893f002
2,0,0,5b786f53
2,0,0,f0e866aa
2,0,0,9b479bc0
2,0,0,9c1a4f9b
1,0,0,3f3f9693
2,0,0,205fc83f
1,0,0,605b33f2
1,0,0,d181fd02
1,0,0,d57c929e
1,0,0,ad6c955a
2,0,0,9586efb6
2,0,0,3bfc2439
1,0,0,da2c29e2
2,0,0,f039edd9
1,0,0,2843b209
1,0,0,21cb73c6
2,0,0,25c04a5b
2,0,0,b390f6c2
2,0,0,915e0d81
2,0,0,912a86b7
2,0,0,dfdb363e
2,0,0,6afc02ef
2,0,0,d644702f
2,0,0,ae99d9c1
2,0,0,cab15a46
2,0,1,34e329d0
2,0,0,205a47b0
1,0,0,41c3e244
1,0,0,a5bcd99e
2,0,0,60f5ebe8
1,0,0,d1151ac2
1,0,0,34c7c3a2
2,0,0,a19de291
2,0,0,52ee0029
2,0,0,505bc825
1,0,0,f72e2c87
2,0,0,d4959867
2,0,0,6c3ec87b
2,0,0,90139881
2,0,0,8dae9051
1,0,0,61ca05c8
1,0,0,1cd13e8a
1,0,0,547723f4
1,0,0,33447211
1,0,0,7a639d47
1,0,0,8376bf69
2,0,0,f1d03757
2,0,0,f99d93d7
1,0,0,a4c41731
2,0,0,4fb3838d
2,0,0,ed74804f
2,0,0,4bfdef29
2,0,0,39857dba
2,0,0,4c8196e8
2,0,0,8326f304
2,0,0,45c2153b
2,0,0,cff380df
2,0,0,ea546924
2,0,0,c8f7d5d4
2,0,0,a9e1bbeb
2,0,0,edcc4d0e
2,0,0,ca25b579
1,0,0,c89b9f92
1,0,0,4bf93fcb
1,0,0,44e06529
2,0,0,ab871575
1,0,0,bd226afd
3,0,0,d02544c3
1,0,0,1d5827c1
2,0,0,7db29f80
2,0,0,9e8217bd
2,0,0,d0eaa89b
3,0,0,94143431
2,0,0,e1dc3628
2,0,0,c951958e
2,0,0,ec662c4e
2,0,0,654ff757
2,0,0,d217b654
3,0,0,820f0195
2,0,0,a82806fe
2,0,0,b40c7362
2,0,0,fd02f396
2,0,0,8f5ffdb2
2,0,0,b605edb1
2,0,0,d9c1a2b6
2,0,0,a001c50d
1,0,0,d6676a12
2,0,0,a466a359
2,0,0,d4ea4003
2,0,0,7ffb4871
2,0,0,112d0533
